timestamp,event_type,strategy_name,candle_open_time,candle_close_time,candle_open,candle_high,candle_low,candle_close,candle_mid_price,reference_price,order_id,trade_type,created_price,created_size,position_id,fill_price,amount_filled,entry_price,close_price,closing_reason,pnl_quote,pnl_percent
1707446880,FILL,main,,,,,,,,,sell_0,SELL,,,EiLVb9kqj6WA7zyRkhrHmSh1QHbQv4Wpv8hXS7p3Wx4X,2450.75476500,49084.199999999997089616954326629638671875,,,,,
1707450480,CLOSE,main,,,,,,,,,sell_0,SELL,,,EiLVb9kqj6WA7zyRkhrHmSh1QHbQv4Wpv8hXS7p3Wx4X,,,,2448.68000000,CloseType.TIME_LIMIT,52.845790000004313924364396370947360992431640625,0.0021532709099875038498417278987062672968022525310516357421875
1707450300,CREATE,main,,,2446.80000000,2449.25000000,2446.80000000,2449.25000000,2448.02500000,2449.25000000,buy_0,SELL,2448.02537500,10,,,,,,,,
1707450300,FILL,main,,,,,,,,,buy_0,SELL,,,3sQUzsgCdsKLXuvUgCnoS5tJsgYZkaPm6qBtyHL8goaC,2448.02537500,48949.5999999999985448084771633148193359375,,,,,
1707453900,CLOSE,main,,,,,,,,,buy_0,SELL,,,3sQUzsgCdsKLXuvUgCnoS5tJsgYZkaPm6qBtyHL8goaC,,,,2447.19000000,CloseType.TIME_LIMIT,-5.34748000000224354977262919419445097446441650390625,-0.0002184892215667643268310615933813778610783629119396209716796875
1707450480,CREATE,main,,,2449.39000000,2449.39000000,2447.49000000,2448.68000000,2448.44000000,2448.68000000,sell_0,SELL,2449.90434000,10,,,,,,,,
1707450480,FILL,main,,,,,,,,,sell_0,SELL,,,7XtZNmpok8MBxJuT1QwTtKVnQXExiLhJK27fKJZMqCVq,2449.90434000,49006.800000000002910383045673370361328125,,,,,
1707454080,CLOSE,main,,,,,,,,,sell_0,SELL,,,7XtZNmpok8MBxJuT1QwTtKVnQXExiLhJK27fKJZMqCVq,,,,2446.07000000,CloseType.TIME_LIMIT,40.24966000000799937197371036745607852935791015625,0.00164261531052866120890254553188469799351878464221954345703125
1707454080,CREATE,main,,,2447.16000000,2447.40000000,2445.28000000,2446.07000000,2446.34000000,2446.07000000,sell_0,SELL,2447.29303500,10,,,,,,,,
1707454800,CLOSE,main,,,,,,,,,sell_0,SELL,,,BhBUke9ZnNg5Ud4LVe8h3u9hq27ah5axrW1nsqKjjKWF,,,,2446.06000000,CloseType.EARLY_STOP,0,0
1707454980,CREATE,main,,,2446.06000000,2447.01000000,2446.00000000,2447.01000000,2446.50500000,2447.01000000,sell_0,SELL,2448.23350500,10,,,,,,,,
1707455700,CLOSE,main,,,,,,,,,sell_0,SELL,,,YNTwmbSDYX2CtwHu9gTPGWwo7UNWKd5ayZzqtGzDGuN,,,,2443.92000000,CloseType.EARLY_STOP,0,0
1707453900,CREATE,main,,,2449.85000000,2449.85000000,2446.86000000,2447.19000000,2448.35500000,2447.19000000,buy_0,SELL,2445.96640500,10,,,,,,,,
1707453900,FILL,main,,,,,,,,,buy_0,SELL,,,GSEHT16HUnaAoJRjUfT1ABzxJ5JAyjxjNjThRFRDhbEi,2445.96640500,48891.800000000002910383045673370361328125,,,,,
1707457500,CLOSE,main,,,,,,,,,buy_0,SELL,,,GSEHT16HUnaAoJRjUfT1ABzxJ5JAyjxjNjThRFRDhbEi,,,,2453.10000000,CloseType.TIME_LIMIT,82.655409999982992985678720287978649139404296875,0.0033811563493257759498156200805851767654530704021453857421875
1707457500,CREATE,main,,,2452.49000000,2453.10000000,2451.18000000,2453.10000000,2452.14000000,2453.10000000,buy_0,SELL,2451.87345000,10,,,,,,,,
1707458220,CLOSE,main,,,,,,,,,buy_0,SELL,,,3Vr8bM9nqujuqHsfJUxpvc74jheFxokFyXZtNyv1jkqb,,,,2453.59000000,CloseType.EARLY_STOP,0,0
1707458400,CREATE,main,,,2453.71000000,2453.92000000,2451.94000000,2451.94000000,2452.93000000,2451.94000000,buy_0,SELL,2450.71403000,10,,,,,,,,
1707459120,CLOSE,main,,,,,,,,,buy_0,SELL,,,2BVuhbd3aUfchRHPhgXoYCpdLcxgK7bCpYyonn1Q1te9,,,,2451.20000000,CloseType.EARLY_STOP,0,0
1707455880,CREATE,main,,,2443.92000000,2445.39000000,2441.01000000,2441.77000000,2443.20000000,2441.77000000,sell_0,SELL,2442.99088500,10,,,,,,,,
1707455880,FILL,main,,,,,,,,,sell_0,SELL,,,2t8HDiFtPrD74gX2qcDHr8LNyMryb1A7cLtV2Zgh8dm2,2442.99088500,48905.800000000002910383045673370361328125,,,,,
1707459480,CLOSE,main,,,,,,,,,sell_0,SELL,,,2t8HDiFtPrD74gX2qcDHr8LNyMryb1A7cLtV2Zgh8dm2,,,,2449.96000000,CloseType.TIME_LIMIT,-49.14529000000556635541215655393898487091064453125,-0.0020097939303724940592055236976420928840525448322296142578125
1707459300,CREATE,main,,,2451.20000000,2452.20000000,2451.00000000,2451.35000000,2451.60000000,2451.35000000,buy_0,SELL,2450.12432500,10,,,,,,,,
1707459300,FILL,main,,,,,,,,,buy_0,SELL,,,2Xri7TQsPLekR3HoSNFqwea3p2H9C5fzfuCeCYo91qv8,2450.12432500,48999.199999999997089616954326629638671875,,,,,
1707462900,CLOSE,main,,,,,,,,,buy_0,SELL,,,2Xri7TQsPLekR3HoSNFqwea3p2H9C5fzfuCeCYo91qv8,,,,2452.19000000,CloseType.TIME_LIMIT,19.8500400000087893204181455075740814208984375,0.00081021894235043805283791318316843899083323776721954345703125
1707459480,CREATE,main,,,2451.20000000,2451.21000000,2449.69000000,2449.96000000,2450.45000000,2449.96000000,sell_0,SELL,2451.18498000,10,,,,,,,,
1707459480,FILL,main,,,,,,,,,sell_0,SELL,,,DvXsdxndZ9bQGFLWz6rizQcZVJVwtQSTxCmKzmJo4JWT,2451.18498000,49036,,,,,
1707463080,CLOSE,main,,,,,,,,,sell_0,SELL,,,DvXsdxndZ9bQGFLWz6rizQcZVJVwtQSTxCmKzmJo4JWT,,,,2453.61000000,CloseType.TIME_LIMIT,-20.551800000001801294047254486940801143646240234375,-0.00083823313483978307940336360815081206965260207653045654296875
1707462900,CREATE,main,,,2450.71000000,2452.19000000,2450.41000000,2452.19000000,2451.30000000,2452.19000000,buy_0,SELL,2450.96390500,10,,,,,,,,
1707463620,CLOSE,main,,,,,,,,,buy_0,SELL,,,3vi5Hx7tTXDjmq9Dt3s38e8g5aXCA5xivhgRQXpzdcFc,,,,2457.59000000,CloseType.EARLY_STOP,0,0
1707463800,CREATE,main,,,2457.59000000,2458.29000000,2456.00000000,2456.26000000,2457.14500000,2456.26000000,buy_0,SELL,2455.03187000,10,,,,,,,,
1707464520,CLOSE,main,,,,,,,,,buy_0,SELL,,,5hMNA7D1oamaoVoXxHrGFabrvq9DEqoEGVvFZ2tBDnLd,,,,2459.05000000,CloseType.EARLY_STOP,0,0
1707463080,CREATE,main,,,2452.59000000,2453.80000000,2452.22000000,2453.61000000,2453.01000000,2453.61000000,sell_0,SELL,2454.83680500,10,,,,,,,,
1707463080,FILL,main,,,,,,,,,sell_0,SELL,,,J2JTmBY6a7YB8sJXQRZ7WLEJ1CjqSibfLyUMnhYz1h1P,2454.83680500,49149.5999999999985448084771633148193359375,,,,,
1707466680,CLOSE,main,,,,,,,,,sell_0,SELL,,,J2JTmBY6a7YB8sJXQRZ7WLEJ1CjqSibfLyUMnhYz1h1P,,,,2458.43000000,CloseType.TIME_LIMIT,-11.957480000004277798097973573021590709686279296875,-0.0004865748653093525800776564249616740198689512908458709716796875
1707464700,CREATE,main,,,2458.83000000,2458.84000000,2457.41000000,2457.41000000,2458.12500000,2457.41000000,buy_0,SELL,2456.18129500,10,,,,,,,,
1707464700,FILL,main,,,,,,,,,buy_0,SELL,,,4E2B2Zomb9ndW9smkCVbYA5fUmv6pQPoQ1qeUwEeUcfU,2456.18129500,49108.199999999997089616954326629638671875,,,,,
1707468300,CLOSE,main,,,,,,,,,buy_0,SELL,,,4E2B2Zomb9ndW9smkCVbYA5fUmv6pQPoQ1qeUwEeUcfU,,,,2466.32000000,CloseType.TIME_LIMIT,106.6445900000123145900943200103938579559326171875,0.004343249803495641096773294265176446060650050640106201171875
1707468300,CREATE,main,,,2464.97000000,2466.32000000,2464.63000000,2466.32000000,2465.47500000,2466.32000000,buy_0,SELL,2465.08684000,10,,,,,,,,
1707469020,CLOSE,main,,,,,,,,,buy_0,SELL,,,527ezfxtW93rgBfWdGA2Ek2K2d3mE6kBX92FMqJnmVLX,,,,2476.01000000,CloseType.EARLY_STOP,0,0
1707466680,CREATE,main,,,2457.42000000,2458.76000000,2456.53000000,2458.43000000,2457.64500000,2458.43000000,sell_0,SELL,2459.65921500,10,,,,,,,,
1707466680,FILL,main,,,,,,,,,sell_0,SELL,,,CiCs3prBRqHmkzZxjFbzep3qbKEfWvhuXt26sMxXj3c5,2459.65921500,49203,,,,,
1707470280,CLOSE,main,,,,,,,,,sell_0,SELL,,,CiCs3prBRqHmkzZxjFbzep3qbKEfWvhuXt26sMxXj3c5,,,,2471.84000000,CloseType.TIME_LIMIT,-119.36014999998798202796024270355701446533203125,-0.004851742779911305709916735651177077670581638813018798828125
1707469200,CREATE,main,,,2476.01000000,2479.59000000,2474.40000000,2476.57000000,2476.99500000,2476.57000000,buy_0,SELL,2475.33171500,10,,,,,,,,
1707469200,FILL,main,,,,,,,,,buy_0,SELL,,,6rFX3sCXgTRS4iVnJTNyJEXC3abciFpi5CGoBYp4x1T1,2475.33171500,49505.800000000002910383045673370361328125,,,,,
1707472800,CLOSE,main,,,,,,,,,buy_0,SELL,,,6rFX3sCXgTRS4iVnJTNyJEXC3abciFpi5CGoBYp4x1T1,,,,2466.50000000,CloseType.TIME_LIMIT,-90.3752900000007315384209505282342433929443359375,-0.0036510990631401060886596088295164008741267025470733642578125
1707472800,CREATE,main,,,2467.02000000,2468.78000000,2466.44000000,2466.50000000,2467.61000000,2466.50000000,buy_0,SELL,2465.26675000,10,,,,,,,,
1707473520,CLOSE,main,,,,,,,,,buy_0,SELL,,,3gtdW78W5DC3QGeBj1yaiLZPD3XC6HGFGQr8hce2bkbU,,,,2468.87000000,CloseType.EARLY_STOP,0,0
1707470280,CREATE,main,,,2469.10000000,2472.39000000,2468.09000000,2471.84000000,2470.24000000,2471.84000000,sell_0,SELL,2473.07592000,10,,,,,,,,
1707470280,FILL,main,,,,,,,,,sell_0,SELL,,,62errj7NrqdxGYjianDkWZ1Bg9fAeDr6Pxdr4HtJDMnH,2473.07592000,49484.5999999999985448084771633148193359375,,,,,
1707473880,CLOSE,main,,,,,,,,,sell_0,SELL,,,62errj7NrqdxGYjianDkWZ1Bg9fAeDr6Pxdr4HtJDMnH,,,,2468.46000000,CloseType.TIME_LIMIT,55.225769999994867021086975000798702239990234375,0.0022320386544498640839229164356538603897206485271453857421875
1707473880,CREATE,main,,,2468.79000000,2469.45000000,2468.46000000,2468.46000000,2468.95500000,2468.46000000,sell_0,SELL,2469.69423000,10,,,,,,,,
1707474600,CLOSE,main,,,,,,,,,sell_0,SELL,,,AfBTCow2NVj5WHYVnoeBADJeRnQPYpArD1xv2fTXb2F4,,,,2464.20000000,CloseType.EARLY_STOP,0,0
1707473700,CREATE,main,,,2468.65000000,2469.60000000,2468.26000000,2468.80000000,2468.93000000,2468.80000000,buy_0,SELL,2467.56560000,10,,,,,,,,
1707473700,FILL,main,,,,,,,,,buy_0,SELL,,,HgpizfEW1LCVP2TtB8tPraUygSSQGGG7472J9A9bUMQA,2467.56560000,49304,,,,,
1707477300,CLOSE,main,,,,,,,,,buy_0,SELL,,,HgpizfEW1LCVP2TtB8tPraUygSSQGGG7472J9A9bUMQA,,,,2472.00000000,CloseType.TIME_LIMIT,65.5347999999939787585390149615705013275146484375,0.0026583968846338626272618466117592106456868350505828857421875
1707474780,CREATE,main,,,2464.03000000,2464.31000000,2463.77000000,2464.01000000,2464.04000000,2464.01000000,sell_0,SELL,2465.24200500,10,,,,,,,,
1707474780,FILL,main,,,,,,,,,sell_0,SELL,,,6WoTrK3NxmgfAuEhoj4PC8QEZNxwd3ZS49pYD1sRZzob,2465.24200500,49314.7999999999956344254314899444580078125,,,,,
1707478380,CLOSE,main,,,,,,,,,sell_0,SELL,,,6WoTrK3NxmgfAuEhoj4PC8QEZNxwd3ZS49pYD1sRZzob,,,,2472.85000000,CloseType.TIME_LIMIT,-73.5657400000026626685212249867618083953857421875,-0.0029835156991411368627986622215075840358622372150421142578125
1707477300,CREATE,main,,,2468.72000000,2472.39000000,2468.72000000,2472.00000000,2470.55500000,2472.00000000,buy_0,SELL,2470.76400000,10,,,,,,,,
1707477300,FILL,main,,,,,,,,,buy_0,SELL,,,GQoo4NHF6zjZQC4TyEf3xz8yDkQtbi1z6fAtuz2m8bNj,2470.76400000,49407.2000000000043655745685100555419921875,,,,,
1707479460,CLOSE,main,,,,,,,,,buy_0,SELL,,,GQoo4NHF6zjZQC4TyEf3xz8yDkQtbi1z6fAtuz2m8bNj,,,,2496.00000000,CloseType.TAKE_PROFIT,253.929640000001114685801439918577671051025390625,0.0102790540649946200713049648811647784896194934844970703125
1707478380,CREATE,main,,,2475.01000000,2475.68000000,2472.61000000,2472.85000000,2474.14500000,2472.85000000,sell_0,SELL,2474.08642500,10,,,,,,,,
1707478380,FILL,main,,,,,,,,,sell_0,SELL,,,AyLcTWpSZ8RagasN9Wy4mc7tVEvpfdU7AhXuWMXfTTYu,2474.08642500,49532.7999999999956344254314899444580078125,,,,,
1707479640,CLOSE,main,,,,,,,,,sell_0,SELL,,,AyLcTWpSZ8RagasN9Wy4mc7tVEvpfdU7AhXuWMXfTTYu,,,,2502.38000000,CloseType.STOP_LOSS,-259.8766400000057501529227010905742645263671875,-0.0104931132502101946701866808098202454857528209686279296875
1707479460,CREATE,main,,,2492.96000000,2496.00000000,2492.96000000,2496.00000000,2494.48000000,2496.00000000,buy_0,SELL,2494.75200000,10,,,,,,,,
1707480180,CLOSE,main,,,,,,,,,buy_0,SELL,,,12uPdbkv7J2GSstdLk6eBpHivzwFtMtdizekT4xK64ga,,,,2508.00000000,CloseType.EARLY_STOP,0,0
1707480360,CREATE,main,,,2508.00000000,2524.20000000,2505.41000000,2511.43000000,2514.80500000,2511.43000000,buy_0,SELL,2510.17428500,10,,,,,,,,
1707481080,CLOSE,main,,,,,,,,,buy_0,SELL,,,8djPgw56TYZaX8rbdMxEHSaANyqPAR82gpJVzRYShqQf,,,,2510.35000000,CloseType.EARLY_STOP,0,0
1707479820,CREATE,main,,,2502.39000000,2504.20000000,2500.79000000,2503.23000000,2502.49500000,2503.23000000,sell_0,SELL,2504.48161500,10,,,,,,,,
1707479820,FILL,main,,,,,,,,,sell_0,SELL,,,3SWTQ6DnZb9AxGG2LvCX6dWJhaAhHPs18sAeMQxsJ8Vr,2504.48161500,50133.800000000002910383045673370361328125,,,,,
1707483420,CLOSE,main,,,,,,,,,sell_0,SELL,,,3SWTQ6DnZb9AxGG2LvCX6dWJhaAhHPs18sAeMQxsJ8Vr,,,,2514.49000000,CloseType.TIME_LIMIT,-80.50669000000021924279280938208103179931640625,-0.0032116731626168457287839874680912544135935604572296142578125
1707481260,CREATE,main,,,2510.66000000,2511.26000000,2506.61000000,2510.44000000,2508.93500000,2510.44000000,buy_0,SELL,2509.18478000,10,,,,,,,,
1707481260,FILL,main,,,,,,,,,buy_0,SELL,,,DWFHYAt4zLXduSNqcFZytCFpTpK8T6RQq8xVTT7QENNJ,2509.18478000,50116,,,,,
1707484860,CLOSE,main,,,,,,,,,buy_0,SELL,,,DWFHYAt4zLXduSNqcFZytCFpTpK8T6RQq8xVTT7QENNJ,,,,2515.20000000,CloseType.TIME_LIMIT,91.494200000001370653990306891500949859619140625,0.0036512969909809791894950148360976527328602969646453857421875
1707483420,CREATE,main,,,2510.47000000,2514.50000000,2509.93000000,2514.49000000,2512.21500000,2514.49000000,sell_0,SELL,2515.74724500,10,,,,,,,,
1707483420,FILL,main,,,,,,,,,sell_0,SELL,,,HrhXKGyC19Q49kQDjr2VQCYXeFjUuuiEFZLmYMGfqpW1,2515.74724500,50361,,,,,
1707487020,CLOSE,main,,,,,,,,,sell_0,SELL,,,HrhXKGyC19Q49kQDjr2VQCYXeFjUuuiEFZLmYMGfqpW1,,,,2513.24000000,CloseType.TIME_LIMIT,45.58194999999363261622420395724475383758544921875,0.00181020829610188953469329664613951536011882126331329345703125
1707484860,CREATE,main,,,2516.52000000,2516.52000000,2514.22000000,2515.20000000,2515.37000000,2515.20000000,buy_0,SELL,2513.94240000,10,,,,,,,,
1707484860,FILL,main,,,,,,,,,buy_0,SELL,,,8TZ4kiAuyBNusR3YAbrMjYayNd9k8gftJWX4o4oFgBH,2513.94240000,50244.5999999999985448084771633148193359375,,,,,
1707488280,CLOSE,main,,,,,,,,,buy_0,SELL,,,8TZ4kiAuyBNusR3YAbrMjYayNd9k8gftJWX4o4oFgBH,,,,2482.51000000,CloseType.STOP_LOSS,-299.71222999999616831701132468879222869873046875,-0.0119301270186247358739972668217887985520064830780029296875
1707487020,CREATE,main,,,2517.25000000,2517.92000000,2510.93000000,2513.24000000,2514.42500000,2513.24000000,sell_0,SELL,2514.49662000,10,,,,,,,,
1707487020,FILL,main,,,,,,,,,sell_0,SELL,,,CVmkqbcMQkj1SFuYMzWouLLLQkzwPzSUhYfYEkfEsLFp,2514.49662000,50338.5999999999985448084771633148193359375,,,,,
1707488280,CLOSE,main,,,,,,,,,sell_0,SELL,,,CVmkqbcMQkj1SFuYMzWouLLLQkzwPzSUhYfYEkfEsLFp,,,,2482.51000000,CloseType.TAKE_PROFIT,341.68306999999612116880598478019237518310546875,0.0135753902571782332497907219703847658820450305938720703125
1707488280,CREATE,main,,,2507.72000000,2509.20000000,2482.51000000,2482.51000000,2495.85500000,2482.51000000,sell_0,SELL,2483.75125500,10,,,,,,,,
1707488280,FILL,main,,,,,,,,,sell_0,SELL,,,7Z3TfVnDdqhh4dBJHG248m8WPpeavYyy3ZXBcc4wfpiF,2483.75125500,49880.4000000000014551915228366851806640625,,,,,
1707491880,CLOSE,main,,,,,,,,,sell_0,SELL,,,7Z3TfVnDdqhh4dBJHG248m8WPpeavYyy3ZXBcc4wfpiF,,,,2488.39000000,CloseType.TIME_LIMIT,53.80597999999859126774026663042604923248291015625,0.0021573997000825409324498149743476460571400821208953857421875
1707488460,CREATE,main,,,2482.51000000,2497.40000000,2482.31000000,2494.02000000,2489.85500000,2494.02000000,buy_0,SELL,2492.77299000,10,,,,,,,,
1707488460,FILL,main,,,,,,,,,buy_0,SELL,,,58ARC1C6hRsbkqfbK8tRbMur3x1jdkBci9N52V2cg8rc,2492.77299000,49752.2000000000043655745685100555419921875,,,,,
1707492060,CLOSE,main,,,,,,,,,buy_0,SELL,,,58ARC1C6hRsbkqfbK8tRbMur3x1jdkBci9N52V2cg8rc,,,,2488.24000000,CloseType.TIME_LIMIT,3.812389999999823420040456767310388386249542236328125,0.0001532551324363474608454549485969664601725526154041290283203125
1707492060,CREATE,main,,,2488.40000000,2489.34000000,2487.61000000,2488.24000000,2488.47500000,2488.24000000,buy_0,SELL,2486.99588000,10,,,,,,,,
1707492780,CLOSE,main,,,,,,,,,buy_0,SELL,,,G5zwJHFQbGCka3DjTpmu75EY3M97wNQcevWnSogpkFiV,,,,2491.70000000,CloseType.EARLY_STOP,0,0
1707491880,CREATE,main,,,2479.80000000,2488.40000000,2479.79000000,2488.39000000,2484.09500000,2488.39000000,sell_0,SELL,2489.63419500,10,,,,,,,,
1707491880,FILL,main,,,,,,,,,sell_0,SELL,,,9gtL31sykzyPdP4zx4cQZEEAY1jKxTCt3ewwy9y46cC,2489.63419500,49824.39999999999417923390865325927734375,,,,,
1707495480,CLOSE,main,,,,,,,,,sell_0,SELL,,,9gtL31sykzyPdP4zx4cQZEEAY1jKxTCt3ewwy9y46cC,,,,2497.38000000,CloseType.TIME_LIMIT,-64.09121999999894114807830192148685455322265625,-0.0025726840664412995059173727696588684921152889728546142578125
1707495480,CREATE,main,,,2495.10000000,2497.38000000,2494.02000000,2497.38000000,2495.70000000,2497.38000000,sell_0,SELL,2498.62869000,10,,,,,,,,
1707496200,CLOSE,main,,,,,,,,,sell_0,SELL,,,86uuhdwx7hY2DmppKoYSEz8vDjP2JcZV4AAGYQ9nBc9L,,,,2487.12000000,CloseType.EARLY_STOP,0,0
1707492960,CREATE,main,,,2491.99000000,2497.25000000,2491.99000000,2496.61000000,2494.62000000,2496.61000000,buy_0,SELL,2495.36169500,10,,,,,,,,
1707492960,FILL,main,,,,,,,,,buy_0,SELL,,,AZXRpWDHusvnubV5JAEDHiED7eU2S2WUzSwBB6MSCa8e,2495.36169500,49898.5999999999985448084771633148193359375,,,,,
1707496560,CLOSE,main,,,,,,,,,buy_0,SELL,,,AZXRpWDHusvnubV5JAEDHiED7eU2S2WUzSwBB6MSCa8e,,,,2483.65000000,CloseType.TIME_LIMIT,-115.2949299999874455124881933443248271942138671875,-0.004621168930590735697550019978052660007961094379425048828125
1707496380,CREATE,main,,,2487.54000000,2487.59000000,2483.89000000,2485.01000000,2485.74000000,2485.01000000,sell_0,SELL,2486.25250500,10,,,,,,,,
1707497100,CLOSE,main,,,,,,,,,sell_0,SELL,,,4vHkdwBw1YqKWJ4pH7beVsdrQDvkGvMpi1TSQvBGHmDX,,,,2481.60000000,CloseType.EARLY_STOP,0,0
1707496560,CREATE,main,,,2485.01000000,2486.54000000,2483.65000000,2483.65000000,2485.09500000,2483.65000000,buy_0,SELL,2482.40817500,10,,,,,,,,
1707496560,FILL,main,,,,,,,,,buy_0,SELL,,,9PA5DLECCjPHnYQGLynxfw13x664BgtNLi83kjFHsdbb,2482.40817500,49632,,,,,
1707500160,CLOSE,main,,,,,,,,,buy_0,SELL,,,9PA5DLECCjPHnYQGLynxfw13x664BgtNLi83kjFHsdbb,,,,2494.82000000,CloseType.TIME_LIMIT,129.71840000001293446985073387622833251953125,0.005227208252740689169157928262166024069301784038543701171875
1707497280,CREATE,main,,,2481.60000000,2482.60000000,2478.50000000,2482.56000000,2480.55000000,2482.56000000,sell_0,SELL,2483.80128000,10,,,,,,,,
1707497280,FILL,main,,,,,,,,,sell_0,SELL,,,Fe319PSDEaqKd1jwzdUg3DLQMUM3XSbaTFsb6hCYjHxi,2483.80128000,49711.199999999997089616954326629638671875,,,,,
