timestamp,event_type,strategy_name,candle_open_time,candle_close_time,candle_open,candle_high,candle_low,candle_close,candle_mid_price,reference_price,order_id,trade_type,created_price,created_size,position_id,fill_price,amount_filled,entry_price,close_price,closing_reason,pnl_quote,pnl_percent
1710286200,CREATE,main,,,10.12990000,10.23140000,10.12990000,10.21990000,10.18065000,,,SELL,10.21990000,4.892415777062397453119877632,,,,,,,,
1710286200,FILL,main,,,,,,,,,,SELL,,,9sHFisj962GXocwZbCsqjtqh3CXAoH2UCCJUfhK1qkYd,10.21990000,100,,,,,
1710288000,CLOSE,main,,,,,,,,,,SELL,,,9sHFisj962GXocwZbCsqjtqh3CXAoH2UCCJUfhK1qkYd,,,,10.11040000,CloseType.TIME_LIMIT,0.4857195275883297025387719259015284478664398193359375,0.00971439055176659405077543851803056895732879638671875
